id,pchembl_value,canonical_smiles,target_organism,source
CHEMBL3593777,6.25,N#Cc1ccc(N2CC[C@@H](Nc3c(C(N)=O)cnc4[nH]ccc34)[C@@H](F)C2)nc1,Homo sapiens,chembl
CHEMBL3629013,5.68,N#Cc1ccnc(Nc2cc(C3CCN(C4COC4)CC3)n(C3CCCC3)n2)c1,Homo sapiens,chembl
CHEMBL363355,7.39,N#C/C(=C1/Nc2ccccc2S1)c1ccnc(NCCc2ccc(S(N)(=O)=O)cc2)n1,Homo sapiens,chembl
CHEMBL3688339,6.95,CC(=O)c1cnc2ccc(-c3cc(Cl)c(O)c(Cl)c3)nc2c1N[C@H]1CC[C@H](CN(C)C)CC1,Homo sapiens,chembl
CHEMBL370516,8.51,COc1ccc(CCNc2nccc(/C(C#N)=C3\Nc4ccccc4S3)n2)cc1,Homo sapiens,chembl
CHEMBL372082,7.21,COc1ccc(COC[C@@H]2CCc3nc(-c4ccc(F)cc4)c(-c4ccnc(N)n4)n32)cc1,Homo sapiens,chembl
CHEMBL373628,5.51,C[C@@H](NC(=O)c1cc(-c2[nH]ncc2-c2cccc(Cl)c2)c[nH]1)c1ccccc1,Homo sapiens,chembl
CHEMBL373740,5.28,CCOc1nc(C(=O)NCc2ccc(S(C)(=O)=O)cc2)cc(N)c1C#C/C=C/CO,Homo sapiens,chembl
CHEMBL373882,4.4,CNc1ncnc(-c2cccnc2Oc2ccc(F)c(C(=O)Nc3cc(C(F)(F)F)ccc3N(C)CCCN(C)C)c2)n1,Homo sapiens,chembl
CHEMBL374193,4.98,CS(=O)(=O)c1ccc(CNC(=O)c2cc(N)c(C#N)c(-c3cccc(S(C)(=O)=O)c3)n2)cc1,Homo sapiens,chembl
CHEMBL374269,6.25,CS(=O)(=O)c1ccc(CNC(=O)c2cc(N)c(C#N)c(OCC3CC3)n2)cc1,Homo sapiens,chembl
CHEMBL374431,6.31,CS(=O)(=O)c1ccc(CNC(=O)c2cc(N)c(C#N)c(OCC3CCCC3)n2)cc1,Homo sapiens,chembl
CHEMBL374795,5.16,CCOc1nc(C(=O)NCc2ccc(S(C)(=O)=O)cc2)cc(N)c1/C=C/c1ccccc1,Homo sapiens,chembl
CHEMBL375428,5.46,CC(C)c1noc(-c2ccc(F)cc2)c1-c1ccncc1,Homo sapiens,chembl
CHEMBL375544,5.6,O=C(NC(CO)c1ccc(Cl)cc1)c1cc(-c2[nH]ncc2-c2cccc(Cl)c2)c[nH]1,Homo sapiens,chembl
CHEMBL375795,6.32,CS(=O)(=O)c1ccc(CNC(=O)c2cc(N)c(C#N)c(NC3CCCC3)n2)cc1,Homo sapiens,chembl
CHEMBL3759098,6.02,O/N=C1\c2ccccc2-c2nc3ccccc3nc21,Homo sapiens,chembl
CHEMBL376096,5.13,CCOc1nc(C(=O)NCc2ccc(S(C)(=O)=O)cc2)cc(N)c1C#CCCO,Homo sapiens,chembl
CHEMBL377235,4.71,COn1c2ccc(Cl)cc2c(=O)c2c(C)nn(C)c21,Homo sapiens,chembl
CHEMBL377383,6.62,CCOc1nc(C(=O)NCc2ccc(S(C)(=O)=O)cc2)cc(N)c1Cl,Homo sapiens,chembl
CHEMBL377408,7.829999999999999,CCOc1nc(C(=O)NCc2ccccc2S(N)(=O)=O)cc(N)c1C#N,Homo sapiens,chembl
CHEMBL377578,5.41,CCOc1nc(NC(=O)CN2CCC(C(=O)NC(C)C)CC2)cc(N)c1C#N,Homo sapiens,chembl
CHEMBL377991,5.24,CCOc1nc(C(=O)NCc2ccc(S(C)(=O)=O)cc2)ccc1C#N,Homo sapiens,chembl
CHEMBL378627,7.446666666666666,COc1cc(S(C)(=O)=O)c(OC)cc1CC(=O)Nc1cc(N)c(C#N)c(OC(C)C)n1,Homo sapiens,chembl
CHEMBL379254,7.7,COCCC(=O)Nc1cc(-c2ccnc(Nc3ccccc3)c2)ccn1,Homo sapiens,chembl
CHEMBL380625,6.76,O=C(Nc1cc(-c2ccnc(Nc3ccccc3)c2)ccn1)c1cccnc1,Homo sapiens,chembl
CHEMBL380724,7.75,O=C(Nc1cc(-c2ccnc(Nc3ccccc3)c2)ccn1)c1ccco1,Homo sapiens,chembl
CHEMBL381696,4.83,COCCc1nn(C)c2c1c(=O)c1cc(Cl)ccc1n2O,Homo sapiens,chembl
CHEMBL382639,6.05,CCOc1nc(NC(=O)Cc2cc(OC)c(Br)cc2OC)cc(N)c1C#N,Homo sapiens,chembl
CHEMBL382895,4.58,CCCc1nn(C)c2c1c(=O)c1cc(Cl)ccc1n2O,Homo sapiens,chembl
CHEMBL383177,7.32,c1ccc(Nc2ccc3c(-c4ccccc4)n[nH]c3c2)cc1,Homo sapiens,chembl
CHEMBL383308,5.26,CCCN(CCO)CC(=O)Nc1cc(N)c(C#N)c(OCC)n1,Homo sapiens,chembl
CHEMBL383348,7.96,CCCNc1nccc(-c2c(-c3ccc(F)cc3)nc3n2[C@H](COCc2ccc(OC)cc2)CC3)n1,Homo sapiens,chembl
CHEMBL383678,6.68,CC(=O)N1CCCCC1C(=O)Nc1cc(-c2ccnc(Nc3ccccc3)c2)ccn1,Homo sapiens,chembl
CHEMBL383799,8.52,CCCNc1nccc(-c2c(-c3ccc(F)cc3)nc3n2[C@@H](CO)CC3)n1,Homo sapiens,chembl
CHEMBL383955,6.82,O=C(NCc1ccc(S(=O)(=O)N2CCC(n3nnc4ccccc43)CC2)s1)c1ccc(Cl)cc1,Homo sapiens,chembl
CHEMBL383994,5.72,C#Cc1c(N)cc(C(=O)NCc2ccc(S(C)(=O)=O)cc2)nc1OCC,Homo sapiens,chembl
CHEMBL384951,5.23,COCCNc1nc(C(=O)NCc2ccc(S(C)(=O)=O)cc2)cc(N)c1C#N,Homo sapiens,chembl
CHEMBL385177,6.46,CS(=O)(=O)c1ccc(CNC(=O)c2cc(N)c(C#N)c(/C=C/c3ccccc3)n2)cc1,Homo sapiens,chembl
CHEMBL387253,5.37,CS(=O)(=O)c1ccc(CNC(=O)c2cc(N)c(C#N)c(-c3ccoc3)n2)cc1,Homo sapiens,chembl
CHEMBL388978,6.8825,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,Homo sapiens,chembl
CHEMBL3899711,7.22,N#CC(c1ccnc(OCc2ccccc2)n1)c1nc2ccccc2s1,Homo sapiens,chembl
CHEMBL3909478,7.16,N#CC(c1ccnc(NC2Cc3c[nH]c2n3)n1)c1nc2ccccc2s1,Homo sapiens,chembl
CHEMBL3909574,6.29,N#CC(c1ccnc(NCCO)n1)c1nc2ccccc2s1,Homo sapiens,chembl
CHEMBL3911431,6.46,CSc1nccc(C(C#N)c2nc3ccccc3s2)n1,Homo sapiens,chembl
CHEMBL391655,6.0,CS(=O)(=O)c1ccc(CN2CCCc3c2sc(NC(=O)c2cccc4ccccc24)c3C#N)cc1,Homo sapiens,chembl
CHEMBL391656,6.3,N#Cc1c(NC(=O)c2cccc3ccccc23)sc2c1CCCN2Cc1cccnc1,Homo sapiens,chembl
CHEMBL3924132,6.62,CCOc1cc(-c2nncn2C)ccc1Nc1ncc2cc(C)nc(NCC(C)(C)C)c2n1,Homo sapiens,chembl
CHEMBL392614,7.5,CCNC(=O)N1CCC[C@H](Nc2ncc(Cl)c(-c3c[nH]c4ccccc34)n2)C1,Homo sapiens,chembl
CHEMBL392615,7.51,CNC(=O)CN1CCC[C@@H](Nc2ncc(Cl)c(-c3c[nH]c4ccccc34)n2)C1,Homo sapiens,chembl
CHEMBL393861,6.75,CNCC(=O)N1CCC(Nc2ncc(Cl)c(-c3c[nH]c4ccccc34)n2)CC1,Homo sapiens,chembl
CHEMBL3947134,6.98,COc1nccc(C(C#N)c2nc3ccccc3s2)n1,Homo sapiens,chembl
CHEMBL3947385,7.52,COc1ccc(Oc2nccc(C(C#N)c3nc4ccccc4s3)n2)cc1,Homo sapiens,chembl
CHEMBL397356,6.2,N#Cc1c(NC(=O)c2ccsc2)sc2c1CCCC2,Homo sapiens,chembl
CHEMBL397570,5.5,N#Cc1c(NC(=O)c2ccc(F)cc2)sc2c1CCCC2,Homo sapiens,chembl
CHEMBL398493,4.82,CS(=O)(=O)Nc1ccc(-c2cnc3cccc(Nc4ncccc4Cl)c3c2)cc1,Homo sapiens,chembl
CHEMBL398601,5.5,N#Cc1c(NC(=O)c2cccc3ccccc23)sc2c1CCN(S(=O)(=O)c1ccccc1)C2,Homo sapiens,chembl
CHEMBL398691,6.31,CS(=O)(=O)Nc1ccc(-c2cnc3cccc(Nc4ccc(C(F)(F)F)cn4)c3c2)cc1,Homo sapiens,chembl
CHEMBL399167,8.72,CN(C)CCNC(=O)c1ccc(-c2n[nH]c3cc(Nc4ccccc4Cl)ccc23)cc1,Homo sapiens,chembl
CHEMBL399168,6.02,CNc1nccc(C(C#N)c2nc3ccccc3s2)n1,Homo sapiens,chembl
CHEMBL3991929,6.51,CCS(=O)(=O)N1CCN(c2ccc(Nc3ncc(C(N)=O)c(NC4CC4)n3)cc2)CC1,Homo sapiens,chembl
CHEMBL3991932,6.71,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)NCc2cc(F)ccc2Oc2ccc3c(cnn3CCO)c2)cc1,Homo sapiens,chembl
CHEMBL400054,7.28,O=C(Nc1ccc2[nH]nc(-c3cc4ccccc4s3)c2c1)C1CCOC1,Homo sapiens,chembl
CHEMBL400862,5.3,CS(=O)(=O)Nc1ccc(-c2cnc3cccc(-c4ccncc4)c3c2)cc1,Homo sapiens,chembl
CHEMBL400863,6.7,NS(=O)(=O)c1ccc(-c2cnc3cccc(Nc4ccccn4)c3c2)cc1,Homo sapiens,chembl
CHEMBL401123,6.36,CS(=O)(=O)Nc1ccc(-c2cnc3cccc(Nc4ccccn4)c3c2)cc1,Homo sapiens,chembl
CHEMBL4062023,9.22,C=CC(=O)Nc1cccc(C(=O)Nc2ccc(Nc3cc(-c4[nH]c(SC)nc4-c4ccc(F)cc4)ccn3)cc2)c1,Homo sapiens,chembl
CHEMBL4062218,5.89,CNC(=O)c1ccc(Nc2nc(OC3CCCC3)c3c(-c4ccc5nc(C)oc5c4)c[nH]c3n2)c(OC)c1,Homo sapiens,chembl
CHEMBL4063964,8.1,C=CC(=O)Nc1ccc(C(=O)Nc2ccc(Nc3cc(-c4c(-c5ccc(F)cc5)nc(SC)n4C)ccn3)c(C)c2)cc1,Homo sapiens,chembl
CHEMBL4066691,7.77,CCC(=O)Nc1cccc(C(=O)Nc2ccc(Nc3cc(-c4c(-c5ccc(F)cc5)nc(SC)n4C)ccn3)cc2)c1C,Homo sapiens,chembl
CHEMBL406845,6.2,CC(C)(C)n1nc(-c2ccc(Cl)cc2)c2c(N)ncnc21,Homo sapiens,chembl
CHEMBL4069805,8.7,CCC(=O)Nc1cccc(C(=O)Nc2ccc(Nc3cc(-c4[nH]c(SC)nc4-c4ccc(F)cc4)ccn3)cc2)c1,Homo sapiens,chembl
CHEMBL4071770,8.52,C=CC(=O)Nc1cccc(C(=O)Nc2cccc(Nc3cc(-c4c(-c5ccc(F)cc5)nc(SC)n4C)ccn3)c2)c1C,Homo sapiens,chembl
CHEMBL4072555,8.4,C=CC(=O)Nc1ccc(C(=O)Nc2cccc(Nc3cc(-c4c(-c5ccc(F)cc5)nc(SC)n4C)ccn3)c2)cc1,Homo sapiens,chembl
CHEMBL4074524,7.62,CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(Nc3ccc(N)cc3)c2)[nH]1,Homo sapiens,chembl
CHEMBL4077018,9.52,C=CC(=O)Nc1cccc(C(=O)Nc2ccc(Nc3cc(-c4c(-c5ccc(F)cc5)nc(SC)n4C)ccn3)cc2)c1,Homo sapiens,chembl
CHEMBL4077684,6.76,CCC(=O)Nc1cccc(C(=O)Nc2cccc(Nc3cc(-c4c(-c5ccc(F)cc5)nc(SC)n4C)ccn3)c2)c1,Homo sapiens,chembl
CHEMBL4082212,8.52,C=CC(=O)Nc1ccc(C(=O)Nc2ccc(Nc3cc(-c4[nH]c(SC)nc4-c4ccc(F)cc4)ccn3)cc2)cc1,Homo sapiens,chembl
CHEMBL4082278,8.7,C=CC(=O)Nc1cccc(C(=O)Nc2ccc(Nc3cc(-c4[nH]c(SC)nc4C)ccn3)cc2)c1,Homo sapiens,chembl
CHEMBL4085536,7.57,CCC(=O)Nc1ccc(C(=O)Nc2ccc(Nc3cc(-c4c(-c5ccc(F)cc5)nc(SC)n4C)ccn3)cc2)cc1,Homo sapiens,chembl
CHEMBL4086457,8.7,C=CC(=O)Nc1cccc(C(=O)Nc2ccc(Nc3cc(-c4c(-c5ccc(F)cc5)nc(SC)n4C)ccn3)cc2)c1C,Homo sapiens,chembl
CHEMBL4092482,7.64,CCC(=O)Nc1cccc(C(=O)Nc2ccc(Nc3cc(-c4c(-c5ccc(F)cc5)nc(SC)n4C)ccn3)cc2)c1,Homo sapiens,chembl
CHEMBL4092555,8.7,C=CC(=O)Nc1cccc(C(=O)Nc2ccc(Nc3cc(-c4c(-c5ccc(F)cc5)nc(SC)n4C)ccn3)c(C)c2)c1,Homo sapiens,chembl
CHEMBL4093282,7.6,CCC(=O)Nc1ccc(C(=O)Nc2ccc(Nc3cc(-c4c(-c5ccc(F)cc5)nc(SC)n4C)ccn3)c(C)c2)cc1,Homo sapiens,chembl
CHEMBL4094220,8.52,C=CC(=O)Nc1cccc(C(=O)Nc2cccc(Nc3cc(-c4c(-c5ccc(F)cc5)nc(SC)n4C)ccn3)c2)c1,Homo sapiens,chembl
CHEMBL4100292,6.7,C=CC(=O)Nc1ccc(C(=O)Nc2ccc(Nc3cc(-c4[nH]c(SC)nc4C)ccn3)cc2)cc1,Homo sapiens,chembl
CHEMBL4101252,6.6,CCC(=O)Nc1cccc(C(=O)Nc2ccc(Nc3cc(-c4[nH]c(SC)nc4C)ccn3)cc2)c1,Homo sapiens,chembl
CHEMBL4101953,8.0,C=CC(=O)Nc1ccc(C(=O)Nc2ccc(Nc3cc(-c4c(-c5ccc(F)cc5)nc(SC)n4C)ccn3)cc2)cc1,Homo sapiens,chembl
CHEMBL410295,5.14,Cc1cccc(C)c1-n1c(=O)c2cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc2n2c3ccccc3nc12,Homo sapiens,chembl
CHEMBL4104351,7.52,CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(Nc3ccc(NC(=O)c4cccc(N)c4)cc3)c2)n1C,Homo sapiens,chembl
CHEMBL415247,8.3,CC(C)[C@@H](CN1CC[C@@](C)(c2cccc(O)c2)[C@@H](C)C1)NC(=O)[C@H]1Cc2ccc(O)cc2CN1,Homo sapiens,chembl
CHEMBL424872,7.366666666666667,CCOc1nc(C(=O)NCc2ccc(S(C)(=O)=O)cc2)cc(N)c1C#N,Homo sapiens,chembl
CHEMBL426134,5.85,CCOc1nc(NC(=O)Cc2ccc(OC)cc2)cc(N)c1C#N,Homo sapiens,chembl
CHEMBL428690,5.26,CN1CC[C@H](c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)[C@H](O)C1,Homo sapiens,chembl
CHEMBL430014,6.6,CC(C)(C)NS(=O)(=O)c1ccc(-c2cnc3cccc(Nc4ccc(Cl)cn4)c3c2)cc1,Homo sapiens,chembl
CHEMBL434560,5.08,CS(=O)(=O)c1ccc(CNC(=O)c2cc(N)c(C#N)c(NCCCO)n2)cc1,Homo sapiens,chembl
CHEMBL437706,6.28,COc1ccccc1Nc1cc(-c2ccnc(Nc3ccccc3OC)c2)ccn1,Homo sapiens,chembl
CHEMBL437747,8.75,CCCn1c(C2CCNCC2)nc(-c2ccc(Cl)c(Cl)c2)c1-c1ccnc(NC2CCCCC2)n1,Homo sapiens,chembl
CHEMBL439323,6.39,CC(C)Oc1nc(C(=O)NCc2ccc(S(C)(=O)=O)cc2)cc(N)c1Cl,Homo sapiens,chembl
CHEMBL440566,7.52,Clc1ccccc1Nc1ccc2c(-c3ccccc3)[nH]nc2c1,Homo sapiens,chembl
CHEMBL441765,5.91,CN(C(=O)Cc1ccc(Cl)c(Cl)c1)[C@@H]1CCCC[C@H]1N1CCCC1,Homo sapiens,chembl
CHEMBL441811,4.54,C[S+]([O-])c1ccccc1CSc1ncc(-c2ccc(F)cc2)c(-c2ccncc2)n1,Homo sapiens,chembl
CHEMBL4439862,5.68,Cc1cccc2nc3c(nc12)-c1ccccc1/C3=N/O,Homo sapiens,chembl
CHEMBL4442806,6.12,O=C1N/C(=N/c2cccc(Cl)c2)S/C1=C1\C(=O)Nc2ccc(I)cc21,Homo sapiens,chembl
CHEMBL4448494,6.38,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCN(C)C)C5)ncc3F)cc2n1C(C)C,Homo sapiens,chembl
CHEMBL4449405,5.12,COc1ccc(-c2n[nH]cc2/C=N\NC(=O)c2ccccc2I)cc1OC,Homo sapiens,chembl
CHEMBL4449918,5.883333333333333,Cc1cc2nc3c(nc2cc1C)-c1ccccc1/C3=N/O,Homo sapiens,chembl
CHEMBL4451516,5.74,Cc1cccc(/N=C2/NC(=O)/C(=C3/C(=O)Nc4ccccc43)S2)c1C,Homo sapiens,chembl
CHEMBL4457644,5.396666666666667,O/N=C1/c2ccccc2-c2nc3ncc(Cl)cc3nc21,Homo sapiens,chembl
CHEMBL4461363,4.85,COc1ccc(/C=C\C(=O)c2c(-c3ccccc3)c3cc(C)ccc3[nH]c2=O)cc1,Homo sapiens,chembl
CHEMBL4462592,7.05,c1ccc2c(c1)Cc1cccc3[nH]nc-2c13,Homo sapiens,chembl
CHEMBL4464624,6.21,Cc1c(Cl)cccc1/N=C1/NC(=O)/C(=C2/C(=O)Nc3ccccc32)S1,Homo sapiens,chembl
CHEMBL4465866,6.5,CO[C@@H]1[C@H](NCCOCCOCCOCCNC(=O)CCC2=[N+]3C(=Cc4c(C)cc(C)n4[B-]3(F)F)C=C2)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,Homo sapiens,chembl
CHEMBL4470329,5.72,Cc1ccc(/N=C2/NC(=O)/C(=C3/C(=O)Nc4ccc(I)cc43)S2)cc1Cl,Homo sapiens,chembl
CHEMBL4470981,7.4,O=C1N/C(=N/c2ccccc2Cl)S/C1=C1\C(=O)Nc2ccc(F)cc21,Homo sapiens,chembl
CHEMBL4474210,5.486666666666667,O=[N+]([O-])c1ccc2nc3c(nc2c1)/C(=N\O)c1ccccc1-3,Homo sapiens,chembl
CHEMBL4483382,5.62,O=C1Nc2ccccc2N/C1=C\C(=O)c1ccccc1,Homo sapiens,chembl
CHEMBL4483514,5.01,O=C1N/C(=N\c2ccccc2Cl)S/C1=C\C=C\c1ccccc1,Homo sapiens,chembl
CHEMBL451282,6.04,CC(C)Nc1nccc(-c2c[nH]nc2-c2ccc(Cl)cc2)n1,Homo sapiens,chembl
CHEMBL4514173,5.833333333333333,O/N=C1/c2ccccc2-c2nc3ccncc3nc21,Homo sapiens,chembl
CHEMBL4521282,5.976666666666667,Cc1ccc2nc3c(nc2c1)-c1ccccc1/C3=N/O,Homo sapiens,chembl
CHEMBL4524938,5.48,CCOc1ccc2nc3c(nc2c1)-c1ccccc1/C3=N/O,Homo sapiens,chembl
CHEMBL452598,4.78,COc1ccc2c(c1)CC(c1nc3c(F)cc(-c4ccnc(N)n4)cc3[nH]1)CO2,Homo sapiens,chembl
CHEMBL4531109,6.6,O=C1Nc2ccccc2N/C1=C\C(=O)c1cccc2ccccc12,Homo sapiens,chembl
CHEMBL4531954,6.46,Cc1c(Cl)cccc1/N=C1/NC(=O)/C(=C2/C(=O)Nc3ccc(Br)cc32)S1,Homo sapiens,chembl
CHEMBL4533188,5.37,COc1cc(-c2nc3ccccn3c2/N=C/c2c[nH]nc2-c2ccccc2)ccc1O,Homo sapiens,chembl
CHEMBL4536915,5.696666666666666,OCCO/N=C1\c2ccccc2-c2nc3ccccc3nc21,Homo sapiens,chembl
CHEMBL4541080,4.54,O=C(O)CO/N=C1\c2ccccc2-c2nc3ccccc3nc21,Homo sapiens,chembl
CHEMBL4546504,9.97,C[C@@H](Oc1cc(C(=O)N(C)C)ccc1Nc1nc(O[C@H]2CC[C@@](C)(O)CC2)c2c(Cl)c[nH]c2n1)C(F)(F)F,Homo sapiens,chembl
CHEMBL4551217,6.23,O=C1N/C(=N/c2cccc3ccccc23)S/C1=C1\C(=O)Nc2ccc(Br)cc21,Homo sapiens,chembl
CHEMBL4553054,4.993333333333333,O=C(O)c1ccc2nc3c(nc2c1)/C(=N\O)c1ccccc1-3,Homo sapiens,chembl
CHEMBL4560317,5.05,O=C1Nc2ccccc2N/C1=C\C(=O)c1ccc(Cl)cc1,Homo sapiens,chembl
CHEMBL4576489,6.61,CO[C@@H]1[C@H](N(C)CCOCCOCCOCCNC(=O)CCC2=[N+]3C(=Cc4c(C)cc(C)n4[B-]3(F)F)C=C2)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,Homo sapiens,chembl
CHEMBL4579302,5.61,COc1ccc(S(=O)(=O)/N=C2/NC(=O)/C(=C3/C(=O)Nc4ccc(Br)cc43)S2)cc1,Homo sapiens,chembl
CHEMBL4582239,6.066666666666666,CCOC(=O)CO/N=C1\c2ccccc2-c2nc3ccccc3nc21,Homo sapiens,chembl
CHEMBL4583031,5.776666666666666,O/N=C1/c2ccccc2-c2nc3cc(Cl)ccc3nc21,Homo sapiens,chembl
CHEMBL458997,7.9366666666666665,CNC(=O)c1ccccc1Nc1nc(Nc2ccc(N3CCOCC3)cc2OC)ncc1Cl,Homo sapiens,chembl
CHEMBL4593099,5.746666666666667,O/N=C1/c2ccccc2-c2nc3ncccc3nc21,Homo sapiens,chembl
CHEMBL4634634,5.27,C[C@@H]1C[C@H]1C(=O)N1CCN(c2cnc(C#N)c(-c3cnn(C)c3)n2)C[C@H]1C,Homo sapiens,chembl
CHEMBL464552,6.295,CNC(=O)c1c(F)cccc1Nc1nc(Nc2cc3c(cc2OC)CCN3C(=O)CN(C)C)nc2[nH]ccc12,Homo sapiens,chembl
CHEMBL465374,5.2,COc1cc(C)c(N2CCN(C(C)C)CC2)cc1Nc1nc(Nc2cccc(F)c2C(N)=O)c2cc[nH]c2n1,Homo sapiens,chembl
CHEMBL4744126,6.1,O=C(Nc1cnn(-c2ccc(C(=O)NC3CNC3)s2)c1)Nc1ccccc1Cl,Homo sapiens,chembl
CHEMBL4744511,5.89,COc1ccnc(NC(=O)Cc2ccc3ccccc3c2)c1,Homo sapiens,chembl
CHEMBL4744992,7.62,O=C(Nc1cnn(-c2csc(C(=O)NCC3CCOCC3)c2)c1)Nc1ccccc1Cl,Homo sapiens,chembl
CHEMBL4745961,7.07,CN1CC[C@@H](NC(=O)c2cc(-n3cc(NC(=O)Nc4ccccc4Cl)cn3)cs2)C1,Homo sapiens,chembl
CHEMBL4747276,6.16,CC(=O)Nc1ccc(-c2c(-c3ccc(F)cc3)nc([S+](C)[O-])n2C)cn1,Homo sapiens,chembl
CHEMBL4749547,7.28,Cc1sc(C(=O)N[C@@H]2CCOC2)cc1-n1cc(NC(=O)Nc2c(F)cccc2Cl)cn1,Homo sapiens,chembl
CHEMBL4749658,6.11,COc1ccc2cc(C(C)C(=O)Nc3cc(C)ccn3)ccc2c1,Homo sapiens,chembl
CHEMBL475251,7.715,COc1cc(Nc2ncc(F)c(Nc3ccc4c(n3)NC(=O)C(C)(C)O4)n2)cc(OC)c1OC,Homo sapiens,chembl
CHEMBL4753218,6.65,CN1CC[C@H](CNC(=O)c2cc(-n3cc(NC(=O)Nc4ccccc4Cl)cn3)cs2)C1,Homo sapiens,chembl
CHEMBL4753310,8.1,O=C(Nc1cnn(-c2csc(C(=O)N[C@@H]3CCOC3)c2)c1)Nc1ccccc1Cl,Homo sapiens,chembl
CHEMBL4753641,7.46,O=C(Nc1cnn(-c2csc(C(=O)NC3COC3)c2)c1)Nc1ccccc1Cl,Homo sapiens,chembl
CHEMBL4754031,6.85,CN1CCC(CNC(=O)c2cc(-n3cc(NC(=O)Nc4ccccc4Cl)cn3)cs2)CC1,Homo sapiens,chembl
CHEMBL4754518,5.29,COc1ccc2cc([C@H](C)C(=O)Nc3cc(C)ccn3)ccc2c1,Homo sapiens,chembl
CHEMBL4754584,7.41,CN1CC[C@H](NC(=O)c2cc(-n3cc(NC(=O)Nc4ccccc4Cl)cn3)cs2)C1,Homo sapiens,chembl
CHEMBL4754904,6.28,O=C(Cc1ccc2ccccc2c1)Nc1cc(Cl)ccn1,Homo sapiens,chembl
CHEMBL4754908,7.28,O=C(Nc1cnn(-c2csc(C(=O)NC3COC3)c2)c1)Nc1ccc(F)cc1Cl,Homo sapiens,chembl
CHEMBL4755895,7.15,O=C(Nc1cnn(-c2csc(C(=O)NC[C@H]3CCOC3)c2)c1)Nc1ccccc1Cl,Homo sapiens,chembl
CHEMBL4757583,6.93,CNC(=O)c1cc(-n2cc(NC(=O)Nc3ccccc3Cl)cn2)cs1,Homo sapiens,chembl
CHEMBL4758113,7.35,CC1(NC(=O)c2cc(-n3cc(NC(=O)Nc4ccccc4Cl)cn3)cs2)COC1,Homo sapiens,chembl
CHEMBL4758690,6.88,O=C(Nc1cnn(-c2csc(C(=O)N[C@@H]3CCNC3)c2)c1)Nc1ccccc1Cl,Homo sapiens,chembl
CHEMBL4759538,7.08,CN1CCC(NC(=O)c2cc(-n3cc(NC(=O)Nc4ccccc4Cl)cn3)cs2)CC1,Homo sapiens,chembl
CHEMBL4762965,7.3,O=C(Nc1cnn(-c2csc(C(=O)NC3CCOCC3)c2)c1)Nc1ccccc1Cl,Homo sapiens,chembl
CHEMBL4776996,5.13,COc1ccccc1C(=O)/C=C1\Nc2cc(C#N)ccc2NC1=O,Homo sapiens,chembl
CHEMBL4777114,6.7,O=C(Nc1cnn(-c2cc(C(=O)NC3CNC3)cs2)c1)Nc1ccccc1Cl,Homo sapiens,chembl
CHEMBL4777530,6.43,O=C1Nc2ccccc2N/C1=C\C(=O)c1cccc(Cl)c1,Homo sapiens,chembl
CHEMBL477772,5.72,Cc1ccc(Nc2nccc(N(C)c3ccc4c(C)n(C)nc4c3)n2)cc1S(N)(=O)=O,Homo sapiens,chembl
CHEMBL4777781,5.92,CC(C)Nc1nccc(-c2c(C3CC3)nn3ccccc23)n1,Homo sapiens,chembl
CHEMBL4778645,7.48,O=C(Nc1cnn(-c2csc(C(=O)NC3COC3)c2)c1)Nc1c(F)cccc1Cl,Homo sapiens,chembl
CHEMBL4780101,5.76,Nc1ccccc1C(=O)/C=C1\Nc2ccccc2NC1=O,Homo sapiens,chembl
CHEMBL4781866,5.9,Cc1ccnc(NC(=O)Cc2ccc3ccccc3c2)c1,Homo sapiens,chembl
CHEMBL4781949,5.25,COc1cccc(C(=O)/C=C2\Nc3ccccc3NC2=O)c1,Homo sapiens,chembl
CHEMBL4782076,6.37,O=C1Nc2ccccc2N/C1=C\C(=O)c1cccc(Cl)c1Cl,Homo sapiens,chembl
CHEMBL4782208,6.39,O=C1Nc2ccccc2N/C1=C\C(=O)c1ccccc1Cl,Homo sapiens,chembl
CHEMBL4783382,7.3,O=C(Nc1cnn(-c2csc(C(=O)NC3CNC3)c2)c1)Nc1ccccc1Cl,Homo sapiens,chembl
CHEMBL4784092,7.17,Cc1sc(C(=O)NC2COC2)cc1-n1cc(NC(=O)Nc2c(F)cccc2Cl)cn1,Homo sapiens,chembl
CHEMBL4784095,7.92,CC(C)N1CC[C@H](NC(=O)c2cc(-n3cc(NC(=O)Nc4ccccc4Cl)cn3)cs2)C1,Homo sapiens,chembl
CHEMBL4785607,5.84,COc1ccccc1C(=O)/C=C1\Nc2ccccc2NC1=O,Homo sapiens,chembl
